39.txt,"A história de hoje chegou ao Brasil por meio de um fórum dos Estados Unidos. Entretanto, a história surgiu em um site alemão, conhecido por divulgar teorias da conspiração. Em resumo: a história que diz que um gerente de projeto de TI alemão expôs a rede criminal da Covid-19, mostrando que a pandemia é uma fraude é falsa! A história surgiu em um site que é conhecido por divulgar teorias da conspiração. Além disso, a imagem do tal documento que provaria alguma coisa, na verdade, não provam nada. E sequer temos um nome para validar todas as acusações. Por fim, o ônus da prova é sempre de quem acusa."
40.txt,"Até o momento, sabemos que a ivermectina é bastante eficaz para tratar casos de parasitoses, como infestação de piolhos e sarnas. Por outro lado, não existem estudos que comprovem a eficácia da ivermectina contra a Covid-19. O único estudo que apontou algo de positivo nessa questão (e que continua sendo usado, de forma completamente equivocada, para defender o uso da substância) não possui validade no mundo real. Isso porque a pesquisa que apontou alguma eficácia da ivermectina no combate à Covid-19 foi realizada em células de laboratório e em uma dosagem 10 vezes maior do que a dosagem máxima recomendada (e segura para seres humanos). Além disso, tomar medicamentos sem orientação médica é uma prática bastante perigosa. No caso da ivermectina, a intoxicação pelo medicamento pode levar à toxicidade do sistema nervoso central, causar hepatite medicamentosa e agravar quadros de asma (sem falar nos outros efeitos colaterais, como dor de cabeça, náusea, vômito, dores musculares, dores de cabeça, taquicardia e inchaço pelo corpo)."
41.txt,"Essas e outras informações podem ser adquiridas em diversos canais de divulgação científica, como o da Tassiana e do Danilo, que são infectologistas e compartilham orientações sobre a pandemia.Já a tese sobre a morte de 45 mil pessoas no Havaí (EUA), por causa da vacina contra a Covid-19, foi desmentida pelo serviço de fact-checking MonitoR7. De acordo com o site, o dado foi divulgado por um grupo de médicos negacionistas, que retirou os números de um site oficial dos Estados Unidos que estava obtendo informações, para averiguação posterior, sobre efeitos colaterais da vacinação. Ainda segundo o MonitoR7, o site em questão é público e qualquer pessoa pode adicionar qualquer informação (mesmo que seja mentira).

Por fim, não sabemos de onde saiu o dado de 32 mil mortes no Brasil por causa das vacinas contra a Covid-19. Como todos sabem, depois que a imunização foi iniciada no Brasil, o número de mortes diminuiu e muito. Além disso, de acordo com um monitoramento dos pesquisadores da USP e da Unesp, 96% das mortes registradas no país, entre fevereiro e julho de 2021, foram de pessoas não-vacinadas. Já sobre os remédios citados, além de não haver comprovação científica de que antibióticos e antiinflamatórios curem a Covid-19, não é recomendado que pessoas tomem esse tipo de medicamento por conta própria. Dessa forma, se as pessoas se recuperavam antes da Covid-19, isso não tinha relação alguma com os remédios."
42.txt,"Apesar de existirem iniciativas que estudam o assunto (como pesquisas e testes realizados nos EUA, China e outros países sobre vacinas e medicamentos que apresentaram alguma eficácia no combate ao vírus), ainda não há nenhum tipo de medicamento ou alimentação que previna ou cure a doença causada pelo Covid-19.Sendo assim, a melhor maneira de não contrair a doença ainda é a prevenção, seguindo as medidas determinadas pelas autoridades de saúde, tais como lavar as mãos com frequência, desinfetar acessórios e superfícies com álcool em gel (celulares, maçanetas, brinquedos, corrimão, etc.), evitar aglomerações e, se possível, usar máscaras e luvas. Caso tenha apresente algum sintoma, o ideal é ficar em isolamento por, pelo menos, 14 dias, para não contaminar outras pessoas.Ao buscarmos sobre a notícia de que o médico Li Wenliang teria dito que café e chá supostamente curam o coronavírus, não encontramos nada em fontes confiáveis que embasassem a informação, tampouco na CNN, como aponta a publicação."
43.txt,"O primeiro vídeo, da mulher sendo presa na Austrália, já foi explicado no post mais recente do Boatos.org. Como falamos, a mulher que foi presa não tem coronavírus e não é a mulher que está espirrando nas frutas. A coisa não para aí: os vídeos das pessoas espirrando e cuspindo no elevador não foram gravados “na Itália”. Como apontam essas matérias lá de fevereiro, eles são da China (veja aqui e aqui). Para terminar, o vídeo do homem no banco da praça não tem elementos suficientes que comprovem que a mulher está passando um lenço “infectado no banco”. Ela está, simplesmente, passando um lenço."
44.txt,"O Daily Examiner aponta que as imagens não são da mesma pessoa. De acordo com o site do jornal, a Polícia de New South Wales apontou que a segunda parte do vídeo (da prisão) ocorreu por causa de uma discussão da mulher, que tem 54 anos, com um funcionário do supermercado. A mulher foi levada à delegacia e depois liberada. A polícia disse, ainda, que a segunda parte do vídeo nada tem a ver com a prisão.De acordo com a AFP Fact Check, o supermercado citado desmentiu que o vídeo da mulher tenha sido filmado na “Chullora Woolworths”. Já de acordo com o Daily Mail Austrália, o supermercado não aparenta ser australiano, algo reforçado pela informação de que as imagens foram captadas por um circuito interno da CCTV (muito popular na China).É importante citar que a mulher presa na confusão, ao contrário do que apontam as mensagens que circulam online, não testou positivo para o novo coronavírus."
45.txt,"De acordo com uma matéria da Folha de S. Paulo, entretanto, o decreto serviu como base para uma orientação da Coordenação do Samu para que, em algum momento ainda não definido, os médicos do serviço de atendimento móvel passem a declarar mortes naturais, indefinidas ou suspeitas de Covid-19 ocorridas fora do ambiente hospitalar, o que será feito por meio de um teste específico.Na prática, se a orientação entrar mesmo em vigor, quer dizer que os médicos do Serviço de Atendimento Móvel de Urgência (Samu) e do Grau (Grupo de Resgate e Atenção às Urgências e Emergências) deverão examinar os corpos, fazer o teste para o Covid-19 e emitir uma autópsia verbal, se necessário, alegando causa da morte como “indefinida”, “natural” ou “por suspeita de coronavírus”, evitando, assim, exames invasivos que possam colocar em risco a saúde dos profissionais dos Serviços de Verificação de Óbitos. Em caso de confirmação de óbito por coronavírus, o atestado será alterado para morte por Covid-19."
46.txt,"No dia 19 de março de 2020, o Primeiro Ministro de Israel Benjamin Netanyahu ordenou que os israelenses ficassem em casa para tentar evitar a rápida proliferação do novo coronavírus. Dessa forma, Netanyahu autoriza a polícia a aplicar as medidas de restrição, tornando o isolamento obrigatório. Por outro lado, os israelenses podem deixar suas casas para ir ao mercado e às farmácias.

Além disso, depois que o número de casos cresceu no país, vários ministros defenderam a quarentena total no país. No dia 23 de março de 2020, Netanyahu voltou a defender o isolamento total após o país atingir a marca de 1.238 casos confirmados e fazer 5.000 testes em apenas 24 horas. E, bem, a quarentena não está muito longe de ocorrer por lá. ale ressaltar também que o próprio ministro da Defesa Naftali Bennet, no dia 25 de março de 2020, publicou, em sua conta oficial do Twitter, que os cultos dentro de uma sinagoga estavam proibidos. A partir disso, já podemos refutar que Israel não está adotando medidas de isolamento."
47.txt,Vacina do novo coronavírus (Covid-19) virá com microchip para colher identidade da população. A vacina para o novo coronavírus (Covid-19) será obrigatória e virá com um microchip que será implantado na pele para colher a identidade da população mundial.
48.txt,"O primeiro erro está no número de casos e mortes causadas pelo novo coronavírus no Brasil. Como os números disparam a cada dia, o certo seria falar que temos 2.433 casos e 57 mortes no país e não 1.209 casos e 18 mortes (números de apenas cinco dias atrás).Os números de casos do H1N1 também estão errados. Enquanto a mensagem fala em 68.549 casos e 2.101 mortes em 2009, o número correto é em 2009 é de 50.483 casos e 2.060 mortes. Se somarmos 2009, 2010 e 2011, o número é de 51.636 casos e 2.194 mortes. Uma comparação honesta é a que foi feita pelos serviços de fact-checking Fato ou Fake (do G1) e Aos Fatos. Ambos pegaram os números do primeiro mês do H1N1 e chegaram ao número de 627 casos e nenhuma morte. Em 28 dias, o Brasil teve, como falamos, 2.433 casos e 57 mortos. "
49.txt,"Na Índia, a história foi desmentida pelo site Indiatoday. O site apontou que que a foto do leão nas ruas foi, na realidade, tirada em Joanesburgo (na África do Sul) em 2016. No Canadá, o site Global News destacou que a imagem foi encontrada em uma matéria de 2016 do tabloide britânico Daily Mail e fazia parte de uma produção ficcional. No Brasil, o e-Farsas destacou que o mesmo fake já havia viralizado em 2016 como se fosse de um leão que havia escapado de um zoológico no Japão.

Vale dizer que o “headline” em inglês que fala da fuga do leão como se fosse um “breaking news” nada mais é do que uma imagem editada em um site criado para montagens. Esse mesmo recurso foi utilizado na fake news que aponta que cocaína cura o coronavírus."
50.txt,"vale ressaltar que tanto a Organização Mundial da Saúde (OMS) como o Ministério da Saúde apontam que ainda não há vacina ou cura para o novo coronavírus. Um estudo realizado pelo Instituto Flamenco de Biotecnologia (VIB), na Bélgica, está chegando mais perto de encontrar o tratamento para a infecção pelo Covid-19. Os cientistas descobriram um anticorpo capaz de neutralizar o vírus. Não é a cura, mas um passo a mais em direção ao tratamento contra o vírus.Além dos belgas, Estados Unidos e China também anunciaram na última terça-feira (17/03) o início de testes de vacinas em humanos para tentar chegar à cura do novo coronavírus. Outros países também estão estudando remédios, vacinas e testes para combater a pandemia. Em nenhum deles, há menções à maconha."
